temp,hum,co2,ammonia,co2
32.02,67.65,375.97,1.04,0
30.14,76.23,375.4,1.11,0
37.28,70.74,436.12,1.29,0
29.4,74.15,388.91,0.95,0
31.73,68.12,466.06,1.29,0
38.25,64.97,457.52,2.26,0
36.41,66.74,378.22,0.78,0
36.78,66.8,380.61,0.82,0
34.02,75.92,451.26,1.32,0
33.31,69.96,418.07,3.58,0
32.03,63.93,432.5,1.31,0
37.44,63.16,399.29,1.23,0
37.68,68.88,389.69,0.95,0
24.17,78.07,455.39,1.22,0
31.88,73.79,436.85,1.08,0
35.99,66.05,464.11,1.06,0
32.97,69.66,474.28,1.17,0
30.48,71.42,426.29,1.11,0
23.62,76.28,379.66,1.31,0
34.04,67.07,391.78,0.93,0
25.83,75.64,427.16,0.8,0
28.9,75.47,451.58,1.14,0
37.27,70.56,441.53,1.13,0
34.8,64.4,418.4,1.05,0
37.68,68.25,427.29,1.1,0
31.15,69.6,413.13,1.16,0
27.05,73.05,459.37,1.27,0
34.48,62.64,448.95,1.11,0
30.06,69.01,461.83,1.54,0
25.28,73.17,388.82,1.38,0
37.56,65.52,459.01,1.21,0
32.46,74.17,440.16,1.27,0
41.55,65.69,384.49,0.82,0
35.85,69.57,416.65,1.06,0
33.51,68.95,449.27,2.77,0
26.59,75.84,459.07,1.11,0
27.61,79.72,439.99,1.25,0
27.84,72.37,393.18,1.14,0
40.0,61.06,472.22,1.23,0
30.56,72.54,451.28,1.09,0
24.23,74.71,454.86,1.3,0
36.89,69.56,423.14,1.31,0
35.59,67.26,422.05,0.76,0
31.54,71.05,471.75,1.04,0
31.51,77.05,456.07,1.11,0
31.64,73.56,451.5,1.29,0
35.41,67.54,459.17,1.25,0
29.63,73.5,401.83,0.8,0
36.63,62.11,463.83,1.06,0
29.06,72.13,442.13,1.25,0
27.36,72.81,439.83,1.14,0
34.98,63.37,464.74,0.82,0
29.84,74.16,392.68,1.23,0
35.52,63.42,444.78,1.1,0
25.53,72.38,470.59,0.77,0
37.73,63.89,390.65,1.22,0
25.52,76.89,388.01,1.18,0
32.18,70.94,432.55,0.86,0
35.09,66.53,374.01,2.57,0
25.66,73.14,443.65,1.03,0
31.84,65.77,435.15,1.11,0
24.87,78.04,464.95,1.08,0
30.67,63.98,398.08,0.77,0
32.54,66.76,442.88,1.22,0
32.08,66.75,460.75,0.89,0
36.8,65.4,447.36,0.88,0
38.24,71.92,382.41,0.94,0
28.11,78.14,375.79,1.12,0
31.2,75.85,377.68,0.86,0
32.8,72.04,511.39,2.52,1
29.92,74.68,439.34,0.88,0
32.23,76.01,384.79,1.18,0
27.42,70.42,403.94,1.18,0
35.69,70.16,408.13,1.15,0
37.12,66.0,404.09,1.24,0
25.83,71.32,468.74,1.11,0
36.31,68.83,395.1,1.39,0
28.93,74.0,451.07,1.26,0
25.36,77.32,424.65,0.94,0
35.67,65.63,404.93,1.17,0
38.17,65.87,427.0,1.18,0
33.17,71.55,441.16,0.88,0
32.66,65.91,402.25,1.42,0
28.87,69.47,408.11,1.05,0
36.04,63.97,459.06,1.2,0
30.87,71.82,419.47,1.06,0
27.76,74.65,439.73,1.0,0
31.35,66.34,385.37,1.36,0
38.16,67.34,476.67,1.25,0
35.49,64.81,440.55,0.96,0
27.13,66.45,466.36,1.06,0
35.19,63.28,454.13,0.91,0
32.94,66.03,432.07,1.29,0
39.44,66.32,455.02,1.09,0
29.06,67.1,421.7,1.28,0
29.59,77.54,440.67,0.84,0
40.29,63.76,393.77,0.7,0
31.1,74.05,479.13,1.21,0
31.95,68.27,389.57,1.04,0
28.07,78.08,388.56,1.7,0
36.95,71.09,419.73,1.17,0
36.5,67.73,453.68,0.77,0
33.36,66.77,454.38,1.29,0
27.0,75.41,472.28,1.33,0
34.74,61.19,411.74,0.84,0
37.99,68.11,433.02,0.93,0
37.8,66.09,450.25,1.06,0
33.92,72.24,419.65,1.14,0
33.15,63.26,389.22,1.13,0
25.47,75.78,374.74,1.35,0
34.12,73.21,355.45,1.35,0
39.14,63.99,444.89,1.22,0
33.2,75.31,382.93,1.08,0
32.56,72.36,472.7,1.1,0
28.06,76.18,394.16,1.29,0
38.69,63.53,461.65,1.38,0
40.09,66.11,433.75,1.02,0
32.29,69.35,477.37,1.0,0
32.78,66.28,389.13,1.29,0
31.25,62.05,430.33,1.24,0
35.04,64.28,382.09,1.22,0
30.61,78.62,402.16,1.29,0
35.64,64.73,446.99,1.24,0
34.0,68.84,373.14,1.2,0
28.0,73.4,369.94,0.96,0
23.16,76.18,387.61,0.9,0
32.24,78.73,446.73,1.16,0
35.6,65.22,435.19,1.42,0
32.31,64.75,454.57,1.09,0
35.06,71.48,414.42,1.38,0
33.19,69.28,429.16,1.28,0
34.36,65.22,381.07,0.91,0
27.71,76.44,453.75,1.21,0
28.97,73.98,443.83,1.15,0
34.58,69.58,454.62,1.26,0
38.83,64.65,372.51,1.27,0
27.67,71.29,351.75,0.83,0
29.69,65.77,400.2,0.85,0
39.5,63.01,402.87,1.35,0
28.31,73.76,423.13,1.15,0
36.08,66.8,416.5,1.46,0
26.05,74.25,406.07,1.33,0
28.41,73.04,387.41,1.45,0
37.33,65.19,457.01,1.08,0
24.74,75.49,453.26,1.25,0
29.11,65.61,467.26,1.2,0
26.51,69.01,427.2,0.86,0
33.77,73.92,432.69,1.13,0
31.68,61.92,393.93,0.92,0
28.22,71.36,436.24,0.94,0
30.31,63.52,459.93,1.06,0
31.78,68.64,408.34,1.06,0
33.35,68.93,376.13,1.43,0
32.03,73.91,402.82,1.1,0
23.94,76.02,385.27,0.87,0
31.14,68.09,422.97,1.11,0
31.8,68.99,404.36,0.91,0
33.5,72.21,402.09,1.36,0
29.39,74.28,453.25,0.73,0
35.36,65.53,462.06,1.28,0
31.08,79.45,389.84,1.14,0
29.03,74.53,401.96,1.81,0
34.42,64.55,411.76,1.15,0
36.47,70.04,375.81,1.64,0
35.09,62.84,439.4,1.3,0
29.2,74.66,453.75,1.12,0
36.06,72.48,456.4,1.23,0
31.78,64.81,400.89,1.21,0
32.24,70.84,417.08,3.32,0
34.86,68.65,454.82,1.02,0
39.27,67.39,450.68,1.27,0
35.14,62.86,465.13,1.08,0
26.51,72.83,394.57,1.11,0
36.9,65.58,446.88,1.12,0
34.09,62.02,451.97,1.35,0
32.77,66.26,416.14,1.36,0
33.53,75.68,369.07,2.27,0
36.21,65.49,409.5,1.22,0
31.93,77.78,415.17,2.08,0
33.84,64.25,458.61,1.06,0
39.73,64.0,409.6,1.24,0
30.78,68.67,423.14,0.79,0
33.1,64.09,427.47,0.96,0
38.77,64.34,375.92,1.14,0
24.85,73.29,376.03,0.92,0
28.48,65.35,464.98,1.23,0
33.91,66.93,425.38,1.29,0
29.08,75.39,444.04,1.18,0
33.45,71.79,425.2,0.98,0
24.74,72.18,421.23,1.42,0
30.48,69.89,442.78,1.21,0
27.26,76.81,390.38,1.1,0
39.54,67.1,383.41,1.03,0
38.1,66.16,394.43,1.19,0
33.58,68.74,462.11,1.25,0
34.31,66.91,394.62,1.17,0
38.55,67.38,437.48,0.82,0
37.88,63.95,385.0,0.93,0
35.5,73.81,429.78,1.21,0
35.08,71.82,389.42,1.19,0
30.97,64.37,460.9,1.06,0
31.84,67.13,381.51,1.07,0
26.59,74.55,452.67,1.39,0
29.5,76.51,436.54,1.15,0
27.4,75.73,432.44,1.13,0
33.13,75.58,449.0,4.32,0
24.39,74.95,370.04,1.05,0
30.53,64.61,467.41,1.16,0
30.46,68.64,469.23,1.22,0
30.07,70.6,427.45,1.15,0
36.27,66.14,398.84,1.28,0
26.2,72.58,443.0,1.16,0
35.76,61.31,460.92,1.41,0
38.25,64.18,373.22,0.92,0
30.95,76.63,453.89,1.25,0
32.75,73.15,425.75,0.78,0
38.56,64.33,418.04,1.35,0
28.31,75.57,386.05,1.36,0
26.81,75.78,393.05,1.16,0
30.57,70.37,411.37,1.28,0
33.65,63.99,441.14,1.25,0
27.49,75.82,376.86,1.08,0
38.17,67.38,445.88,1.01,0
30.45,77.22,389.7,0.89,0
29.42,75.11,458.14,0.97,0
23.76,74.4,436.99,1.05,0
35.81,67.35,409.66,1.03,0
29.84,75.25,376.52,0.78,0
32.82,77.98,441.45,1.08,0
27.18,73.65,566.85,1.21,1
22.94,76.84,459.36,1.02,0
37.31,67.66,406.0,1.25,0
25.16,76.12,457.22,1.2,0
38.44,65.84,431.14,0.9,0
32.01,68.58,422.14,1.05,0
30.78,74.31,456.45,1.33,0
25.61,68.14,400.36,1.13,0
28.44,73.65,390.79,1.03,0
33.62,65.64,457.59,1.12,0
32.54,63.05,447.67,1.18,0
32.6,71.49,387.96,2.74,0
31.85,62.77,402.4,1.14,0
34.96,63.72,397.99,0.89,0
35.76,65.34,428.81,0.98,0
33.64,71.58,437.44,0.84,0
31.85,78.05,452.16,1.09,0
34.31,72.68,448.38,1.01,0
32.8,72.96,391.24,0.78,0
32.69,71.69,423.4,1.0,0
33.36,73.23,413.08,1.24,0
33.1,68.22,408.24,1.32,0
30.8,76.54,432.97,0.93,0
28.15,74.97,374.83,1.17,0
36.3,68.5,448.71,1.25,0
25.99,72.83,421.33,1.25,0
33.96,69.56,411.41,0.89,0
26.95,72.48,464.93,0.94,0
35.79,65.1,431.39,0.95,0
39.15,66.86,464.45,0.96,0
34.09,70.51,387.51,1.11,0
38.88,65.88,448.08,0.93,0
33.18,68.32,417.59,1.39,0
31.61,71.56,432.29,1.35,0
36.73,64.15,386.46,1.21,0
31.01,68.54,374.68,1.15,0
32.96,67.49,417.26,1.28,0
30.42,71.49,415.69,0.77,0
26.7,74.15,443.98,0.88,0
31.58,72.81,379.09,1.27,0
26.12,76.78,451.54,1.27,0
28.94,70.98,436.33,1.32,0
36.43,67.39,398.58,0.8,0
31.95,74.24,381.91,1.2,0
27.19,76.07,430.06,1.19,0
35.78,66.16,420.98,1.04,0
23.92,75.29,445.05,1.35,0
23.9,73.68,377.5,0.99,0
30.22,67.93,376.02,1.2,0
26.61,75.19,384.72,1.16,0
39.62,62.65,450.37,1.16,0
34.29,70.98,387.22,1.25,0
31.45,60.7,397.72,1.14,0
31.29,71.39,414.91,0.88,0
24.24,75.5,456.11,1.06,0
24.18,75.95,387.5,0.86,0
28.88,73.97,426.25,1.22,0
30.06,74.42,390.17,1.33,0
32.28,69.04,457.39,1.22,0
28.52,77.05,448.24,1.21,0
27.3,69.86,439.3,0.86,0
38.17,67.26,456.07,1.29,0
35.16,65.59,451.78,1.41,0
36.16,66.26,409.3,1.3,0
29.51,74.18,416.51,1.32,0
38.58,65.94,364.91,1.02,0
32.74,65.15,429.0,0.87,0
27.55,71.31,369.48,0.86,0
35.77,66.91,398.84,1.38,0
29.73,74.29,408.89,1.19,0
23.46,74.48,450.7,1.19,0
25.22,75.18,454.4,1.28,0
36.14,70.14,373.73,1.06,0
29.67,67.63,414.37,0.72,0
32.8,64.15,378.41,1.12,0
33.11,78.47,406.46,0.91,0
39.06,66.89,398.03,1.33,0
33.91,71.23,438.06,1.18,0
25.89,73.46,385.13,0.8,0
35.93,67.18,389.65,1.66,0
29.08,78.01,402.27,0.95,0
27.62,74.65,449.81,1.13,0
34.67,69.57,423.52,1.06,0
27.22,68.96,375.99,1.19,0
31.71,70.22,415.47,0.89,0
28.06,67.76,439.65,0.87,0
31.36,66.72,378.07,0.97,0
26.7,78.61,459.68,1.24,0
23.35,78.67,396.81,0.82,0
39.58,62.04,399.33,1.1,0
29.57,74.39,425.92,2.53,0
31.37,70.68,470.27,1.25,0
30.04,64.18,463.44,1.22,0
32.62,76.96,442.8,1.26,0
32.95,67.22,389.02,1.28,0
38.49,64.29,435.44,1.21,0
31.4,76.83,438.47,1.18,0
35.31,62.65,379.37,1.14,0
24.66,75.94,400.09,1.16,0
35.69,66.14,415.26,1.19,0
40.33,65.4,394.7,1.29,0
32.12,75.92,374.23,1.04,0
28.1,74.07,424.23,1.06,0
25.62,74.37,469.75,1.12,0
32.54,65.04,434.46,1.17,0
27.68,68.77,456.39,1.42,0
29.08,70.94,382.46,1.23,0
35.82,62.55,378.62,1.27,0
32.46,65.4,382.93,1.39,0
31.79,63.54,383.69,0.94,0
28.03,75.2,447.07,1.19,0
36.0,63.37,402.89,1.08,0
38.34,65.51,395.73,1.1,0
25.36,73.1,386.43,1.03,0
31.94,74.33,425.37,0.97,0
39.36,66.77,406.27,1.34,0
35.88,70.95,397.67,0.89,0
25.45,75.8,448.24,1.15,0
36.8,67.83,451.07,1.29,0
25.47,79.35,445.31,1.12,0
38.27,66.97,401.45,0.88,0
32.34,75.63,403.45,0.95,0
29.23,74.22,458.77,1.27,0
35.45,64.3,474.23,1.16,0
35.05,68.9,438.1,1.36,0
25.85,75.14,439.97,1.08,0
32.96,77.62,402.36,1.12,0
29.1,71.84,452.61,1.05,0
24.64,67.5,430.43,1.36,0
31.22,69.64,459.88,0.95,0
26.32,73.88,391.44,1.22,0
33.25,74.09,377.27,0.83,0
26.89,73.99,458.16,1.23,0
30.54,65.25,452.28,0.88,0
28.45,71.98,375.57,0.99,0
31.61,75.91,405.01,0.9,0
28.62,75.21,391.26,1.25,0
37.6,63.2,363.17,1.13,0
29.05,77.49,392.54,1.14,0
26.09,76.87,371.91,1.07,0
31.25,65.47,445.8,1.12,0
30.73,62.74,401.61,0.88,0
34.81,74.38,396.13,1.17,0
30.42,74.26,401.68,1.26,0
37.95,66.76,432.76,1.16,0
32.96,75.86,400.78,1.14,0
34.79,67.6,444.96,1.21,0
30.6,76.03,460.47,1.14,0
34.43,71.8,419.71,0.75,0
26.84,72.31,441.07,0.93,0
36.56,70.72,397.97,1.3,0
34.62,65.62,412.32,1.19,0
36.29,63.47,451.68,1.13,0
29.16,75.86,473.06,1.3,0
37.12,63.81,438.11,1.48,0
31.04,75.83,401.82,0.92,0
26.79,76.6,450.84,1.27,0
30.4,69.29,426.62,0.93,0
32.77,66.71,398.49,1.35,0
35.04,70.28,410.39,0.9,0
26.66,71.29,390.93,1.0,0
26.8,73.39,395.02,0.71,0
29.01,70.68,390.68,0.85,0
35.86,72.41,386.34,0.94,0
29.26,71.56,436.82,1.09,0
27.12,75.47,371.48,1.22,0
31.8,74.78,419.62,1.22,0
29.92,75.2,449.64,0.91,0
32.72,72.4,472.28,1.24,0
26.93,75.95,448.16,1.24,0
31.83,67.05,466.48,0.95,0
29.86,73.04,472.16,1.07,0
29.26,76.02,458.07,1.33,0
32.44,64.16,433.99,0.87,0
27.23,78.01,460.54,1.37,0
32.77,70.16,412.29,1.2,0
35.76,67.3,399.8,1.05,0
28.3,74.44,384.22,1.26,0
26.86,73.15,467.92,0.9,0
37.45,68.38,420.54,0.91,0
29.53,63.14,428.66,1.02,0
29.66,70.77,415.79,1.05,0
31.44,75.79,441.49,1.15,0
28.64,79.34,460.33,1.2,0
31.33,71.81,418.76,0.88,0
31.61,67.44,394.94,1.27,0
35.87,67.4,443.69,0.9,0
31.44,64.59,432.6,1.07,0
35.58,63.84,459.56,1.29,0
37.82,62.24,393.56,1.05,0
35.81,67.09,468.02,1.1,0
39.38,62.04,392.52,1.3,0
29.35,75.73,403.72,0.95,0
26.69,66.51,405.22,1.27,0
31.56,72.71,449.61,0.95,0
37.09,65.33,396.24,1.24,0
28.32,73.91,409.63,0.95,0
27.5,73.97,477.94,1.36,0
34.02,65.76,379.9,1.27,0
39.35,66.17,452.49,1.18,0
34.77,71.83,447.71,1.42,0
23.97,74.44,447.23,1.21,0
34.33,70.59,392.97,2.13,0
39.09,63.12,388.84,1.15,0
30.27,69.32,379.38,1.29,0
32.69,74.04,380.86,0.7,0
30.98,61.59,429.63,1.25,0
36.48,65.46,376.72,1.26,0
37.25,64.14,457.28,1.02,0
35.66,66.32,422.62,1.15,0
37.5,61.99,451.56,1.25,0
31.48,72.38,396.51,2.78,0
30.69,73.45,452.16,0.88,0
31.17,72.31,452.8,5.07,0
33.93,72.26,410.03,1.07,0
26.99,72.03,430.44,0.83,0
28.21,74.81,414.8,1.27,0
39.24,64.56,445.64,0.7,0
25.92,72.09,374.06,1.12,0
35.38,63.85,370.88,1.29,0
29.9,72.29,462.25,1.24,0
34.23,67.32,374.66,1.22,0
35.29,69.26,413.59,1.23,0
24.47,78.57,459.26,1.02,0
32.47,72.79,366.21,1.21,0
38.04,60.71,394.03,0.98,0
29.11,66.9,425.15,0.94,0
23.27,72.3,435.3,1.17,0
29.88,73.31,386.5,0.93,0
29.52,67.14,475.2,1.24,0
24.02,74.18,395.44,1.23,0
29.98,75.35,447.43,1.4,0
31.76,72.5,380.71,1.34,0
31.3,63.5,454.82,1.32,0
23.49,75.51,434.7,1.1,0
23.82,75.24,430.94,1.1,0
36.81,62.24,390.77,1.17,0
34.12,65.44,388.68,1.18,0
39.96,62.7,468.14,1.23,0
36.06,65.15,413.08,1.35,0
34.56,62.1,436.07,0.79,0
39.15,66.55,577.9,1.48,1
32.02,70.87,446.41,1.3,0
31.75,65.41,410.17,0.94,0
28.14,70.97,393.52,1.17,0
33.14,69.24,385.72,1.26,0
35.77,67.61,402.58,0.9,0
35.55,73.9,476.03,2.79,0
31.84,70.97,410.29,0.92,0
36.67,71.1,455.54,1.17,0
31.65,65.13,382.07,1.25,0
38.83,64.99,388.05,1.24,0
38.51,64.56,458.04,1.36,0
32.9,72.35,431.06,1.2,0
31.05,74.54,397.14,1.88,0
27.56,71.47,410.95,1.28,0
28.91,76.03,432.72,1.04,0
35.55,69.31,434.14,1.3,0
40.51,63.62,447.28,1.22,0
26.82,77.64,397.57,0.85,0
27.22,73.32,398.71,1.24,0
32.13,70.57,448.64,1.19,0
33.53,67.63,434.49,1.07,0
32.3,77.37,384.28,1.11,0
31.18,65.88,450.13,1.4,0
29.57,80.25,382.79,1.04,0
34.28,69.03,366.92,1.06,0
32.95,64.06,392.82,1.29,0
30.82,70.52,419.56,1.21,0
30.17,69.27,387.99,1.17,0
33.83,65.62,390.95,1.05,0
35.41,62.96,391.3,1.35,0
32.21,70.97,397.87,1.28,0
30.7,74.68,435.76,1.27,0
40.0,63.69,434.45,1.16,0
33.39,62.54,459.83,1.36,0
35.25,70.1,437.39,1.27,0
34.65,78.06,398.35,1.18,0
33.55,64.28,389.38,1.1,0
35.77,64.53,384.65,1.26,0
27.31,73.79,375.11,1.14,0
31.5,70.27,431.2,1.19,0
33.21,73.17,438.79,1.19,0
37.09,66.08,375.46,1.29,0
28.64,75.26,428.88,0.93,0
30.6,73.1,366.86,0.89,0
33.95,74.09,437.13,1.32,0
36.47,68.75,427.37,0.97,0
37.9,63.71,379.76,0.94,0
34.65,68.27,406.48,1.37,0
38.48,67.45,442.8,1.28,0
26.19,74.04,396.7,0.85,0
36.04,70.74,369.67,1.18,0
29.55,75.23,389.36,0.96,0
30.78,71.03,402.4,1.43,0
28.55,66.62,421.65,1.29,0
34.85,63.06,429.44,0.87,0
39.55,65.09,451.22,0.77,0
37.54,64.98,393.26,0.7,0
33.27,78.29,411.39,1.05,0
33.67,67.94,358.9,1.18,0
24.27,71.19,409.56,1.22,0
28.88,76.97,393.5,0.97,0
27.31,72.69,377.07,0.97,0
29.29,70.92,376.44,1.28,0
28.65,72.78,374.8,0.9,0
30.17,67.26,423.99,1.0,0
33.46,67.44,384.26,0.72,0
28.12,71.71,428.66,1.06,0
27.99,74.46,379.64,1.0,0
22.55,71.55,438.22,1.47,0
31.78,65.0,407.57,0.94,0
38.76,68.99,385.15,0.88,0
34.79,69.23,375.3,1.23,0
24.23,75.66,398.63,1.3,0
23.83,72.65,440.33,1.24,0
32.64,76.62,386.94,2.93,0
34.91,72.09,447.65,1.05,0
30.94,65.54,463.44,1.28,0
35.43,68.25,420.6,1.36,0
40.29,65.28,461.46,1.0,0
31.54,75.54,438.02,1.1,0
25.63,72.91,441.63,1.01,0
30.59,69.5,430.0,1.13,0
28.09,68.11,434.36,0.85,0
38.18,66.82,406.03,1.2,0
29.55,78.81,368.35,0.81,0
33.69,66.25,433.99,0.95,0
35.42,62.7,373.41,1.13,0
30.47,77.41,453.28,1.01,0
28.51,73.98,416.09,0.98,0
28.88,71.29,426.62,1.13,0
30.73,74.13,449.48,1.25,0
29.17,71.08,410.47,1.34,0
38.73,66.48,444.84,1.28,0
33.12,71.61,402.15,1.41,0
30.48,73.23,443.22,1.07,0
26.44,69.79,416.27,1.46,0
25.8,72.76,450.93,1.11,0
37.05,64.27,414.46,1.25,0
31.53,66.48,431.88,0.94,0
22.94,75.93,455.0,0.82,0
28.14,72.17,444.38,1.19,0
40.03,64.62,387.71,1.27,0
30.01,76.77,433.23,0.88,0
32.03,66.96,488.72,0.86,0
33.56,72.52,476.29,3.44,0
31.26,79.35,468.42,4.94,0
33.42,71.27,479.87,1.15,0
25.04,77.72,367.56,0.96,0
33.86,70.69,415.2,1.14,0
27.2,78.08,458.88,1.32,0
24.43,75.33,393.19,1.03,0
33.79,68.16,369.06,1.38,0
38.24,66.8,440.13,0.87,0
34.3,70.91,431.02,1.26,0
31.5,70.29,400.31,1.13,0
38.37,65.84,439.84,0.99,0
26.96,76.9,395.33,1.07,0
30.1,75.27,398.44,1.36,0
29.27,63.61,420.5,1.33,0
31.62,76.36,424.94,1.47,0
26.08,74.7,404.61,0.84,0
36.45,69.1,442.86,0.96,0
39.12,64.01,471.38,1.31,0
31.1,75.51,423.23,0.88,0
31.76,71.92,431.75,1.16,0
33.6,61.96,406.97,1.01,0
25.7,71.04,403.87,1.13,0
28.37,75.66,444.51,1.42,0
33.74,65.03,458.66,1.29,0
23.68,76.3,441.89,1.24,0
30.82,71.58,386.54,0.95,0
36.44,61.53,415.35,0.93,0
34.44,73.53,455.49,1.09,0
29.82,78.46,462.27,1.23,0
25.46,74.99,436.88,1.0,0
31.78,68.16,414.53,1.26,0
30.82,65.85,397.49,1.07,0
27.11,75.0,409.29,1.1,0
25.01,76.17,426.05,1.0,0
40.02,63.04,408.03,0.9,0
32.25,64.04,441.74,1.25,0
31.6,78.82,384.29,1.06,0
29.28,68.34,426.69,1.18,0
29.83,75.7,400.66,1.14,0
37.56,69.62,374.81,1.42,0
32.75,62.46,366.7,1.26,0
28.32,73.99,406.62,1.94,0
33.86,76.88,456.92,1.08,0
31.03,68.78,373.43,1.36,0
31.74,70.67,393.39,1.37,0
33.65,66.0,397.51,2.55,0
27.86,75.06,473.21,0.99,0
29.68,67.61,438.06,1.01,0
28.77,73.84,379.8,0.88,0
40.4,63.15,438.89,1.27,0
26.12,75.8,401.8,1.2,0
38.22,64.45,406.85,1.07,0
39.97,63.91,402.5,1.14,0
25.28,78.59,443.94,0.85,0
27.03,70.87,378.43,0.9,0
37.13,67.62,382.54,0.94,0
35.96,67.84,397.41,1.25,0
25.84,71.9,419.97,1.32,0
31.29,75.43,401.7,2.35,0
25.39,74.08,388.8,0.77,0
32.93,65.32,387.4,1.21,0
32.16,76.5,405.62,3.26,0
32.61,74.76,377.97,0.8,0
26.0,79.25,455.92,0.79,0
34.05,72.38,443.76,1.02,0
32.21,67.87,422.57,1.26,0
36.84,66.98,425.93,1.32,0
33.69,75.92,434.9,1.13,0
36.17,69.86,366.59,1.34,0
30.49,68.75,472.6,0.79,0
27.03,76.72,459.39,1.28,0
31.31,76.33,387.52,1.42,0
29.64,66.64,420.31,1.34,0
36.02,75.94,416.64,1.26,0
29.75,68.7,405.49,1.22,0
39.57,62.77,455.62,0.98,0
25.37,76.77,444.98,0.77,0
39.88,60.59,456.11,1.88,0
34.35,66.52,452.14,1.29,0
30.64,73.33,416.35,0.82,0
38.36,64.03,440.8,1.02,0
32.11,78.58,441.54,1.35,0
31.01,70.84,464.18,1.2,0
34.41,65.04,397.43,2.27,0
23.13,74.09,457.08,1.23,0
27.43,75.34,398.65,1.73,0
36.75,68.42,448.78,1.01,0
24.5,72.88,384.87,0.93,0
39.93,63.71,529.86,1.33,1
38.54,64.13,470.83,1.14,0
31.11,67.42,429.83,0.83,0
31.2,67.32,384.31,1.16,0
35.3,66.66,459.8,1.2,0
31.59,77.86,444.04,1.16,0
30.61,78.87,380.7,1.54,0
27.14,78.38,396.37,1.03,0
37.53,63.36,451.48,1.14,0
41.02,64.3,414.81,1.07,0
29.33,73.85,398.14,0.97,0
28.4,78.75,387.14,1.21,0
26.81,77.42,387.58,0.78,0
32.78,65.57,434.45,1.02,0
35.87,62.1,441.04,1.33,0
38.32,69.65,468.52,1.09,0
31.91,69.84,369.66,0.91,0
34.07,71.24,385.64,0.82,0
31.56,71.31,423.56,1.51,0
35.3,61.55,443.98,1.34,0
37.57,67.06,393.86,1.06,0
40.82,66.17,427.42,1.2,0
31.98,66.14,456.41,1.16,0
24.94,73.55,405.82,0.95,0
37.42,67.8,385.09,0.88,0
38.3,67.96,450.67,0.82,0
30.88,70.93,457.64,1.33,0
33.0,73.76,427.25,1.24,0
34.04,74.83,478.87,1.0,0
30.7,70.0,458.99,0.94,0
28.41,75.38,381.43,0.94,0
29.23,77.4,443.54,1.36,0
30.86,70.0,379.97,0.87,0
26.98,77.76,466.17,1.2,0
31.64,69.79,433.29,1.02,0
36.73,61.33,418.78,1.04,0
37.01,66.38,465.42,1.31,0
26.77,65.93,423.07,1.5,0
27.94,77.53,412.16,1.36,0
28.28,69.71,363.59,1.27,0
32.11,68.94,386.46,1.22,0
26.6,70.86,461.93,1.18,0
30.13,69.46,468.37,1.29,0
33.47,69.11,389.21,1.37,0
31.6,74.0,378.8,1.08,0
31.96,74.28,377.27,1.05,0
27.94,70.44,436.14,1.03,0
29.8,75.62,443.77,1.18,0
33.19,66.91,438.97,1.27,0
31.98,73.84,443.13,0.99,0
33.0,68.22,374.54,0.87,0
30.24,64.49,391.7,1.17,0
35.65,60.86,450.07,1.17,0
34.79,63.85,450.48,1.08,0
36.5,73.84,458.51,1.14,0
31.45,67.71,404.42,1.03,0
39.65,64.53,384.91,1.21,0
39.6,63.17,372.89,1.3,0
31.89,70.29,455.63,1.3,0
28.86,66.84,395.82,1.18,0
37.08,65.57,453.3,1.26,0
32.46,69.64,424.07,1.07,0
37.61,62.96,392.35,1.31,0
28.44,74.73,411.76,1.01,0
37.62,64.33,447.71,1.34,0
27.99,73.65,411.15,1.23,0
33.6,77.05,434.24,1.12,0
35.88,69.72,474.47,1.79,0
30.7,69.81,432.05,0.66,0
24.67,73.84,436.15,0.91,0
39.92,63.8,447.9,1.35,0
29.35,71.17,441.93,1.53,0
30.7,78.84,401.79,1.38,0
33.05,68.03,390.15,1.17,0
34.37,71.68,430.3,1.32,0
30.66,69.93,435.15,0.88,0
28.45,74.22,412.54,1.31,0
39.77,63.98,456.01,1.41,0
27.69,76.99,432.58,1.16,0
37.81,66.36,437.29,1.22,0
33.32,71.53,435.52,1.01,0
39.82,65.32,422.18,1.28,0
35.09,67.64,427.42,1.38,0
33.18,73.35,409.08,3.24,0
27.52,71.28,389.97,1.26,0
26.25,72.51,473.91,1.2,0
40.84,61.04,408.68,0.94,0
35.89,70.61,418.36,1.17,0
32.61,76.33,454.21,1.31,0
34.95,71.72,427.65,1.17,0
26.92,71.94,435.01,0.91,0
28.97,76.9,432.21,1.31,0
29.35,73.18,470.39,1.14,0
34.81,69.41,421.61,1.22,0
31.48,69.77,410.94,1.31,0
30.93,70.96,384.27,1.37,0
31.27,73.39,443.85,1.1,0
34.99,63.48,454.3,1.36,0
28.08,75.25,468.2,1.23,0
29.15,70.23,388.39,0.82,0
41.93,61.58,430.96,1.29,0
38.46,68.89,460.52,1.11,0
38.4,66.61,410.07,0.96,0
27.55,74.75,446.49,1.07,0
37.81,60.86,387.19,1.07,0
32.31,69.92,422.34,1.26,0
32.45,70.42,417.22,1.25,0
36.59,63.61,434.99,0.93,0
31.3,74.01,419.6,1.19,0
33.16,69.29,419.18,1.1,0
29.51,70.83,426.61,1.2,0
31.2,65.53,388.59,1.33,0
